Time,Sales Rank,New Price,List Price
"7/20/2024, 4:27:38 PM",52,1289.56,1399.99
"7/20/2024, 7:28:38 PM",53,1289.56,1399.99
"7/20/2024, 10:29:32 PM",55,1289.56,1399.99
"7/21/2024, 4:31:11 AM",60,1289.56,1399.99
"7/21/2024, 7:32:15 AM",65,1289.56,1399.99
"7/21/2024, 10:33:26 AM",66,1289.56,1399.99
"7/21/2024, 1:34:23 PM",67,1289.56,1399.99
"7/21/2024, 4:35:11 PM",65,1289.56,1399.99
"7/21/2024, 7:36:00 PM",64,1289.56,1399.99
"7/21/2024, 10:36:48 PM",67,1289.56,1399.99
"7/22/2024, 4:38:11 AM",78,1289.56,1399.99
"7/22/2024, 10:44:16 AM",86,1289.56,1399.99
"7/22/2024, 1:45:06 PM",88,1289.56,1399.99
"7/22/2024, 4:45:58 PM",85,1289.56,1399.99
"7/22/2024, 7:47:20 PM",88,1289.56,1399.99
"7/22/2024, 10:48:24 PM",104,1289.56,1399.99
"7/23/2024, 1:49:22 AM",124,1164.99,1399.99
"7/23/2024, 7:51:02 AM",118,1164.99,1399.99
"7/23/2024, 4:53:11 PM",111,1164.99,1399.99
"7/23/2024, 7:54:21 PM",108,1164.99,1399.99
"7/23/2024, 10:55:14 PM",121,1164.99,1399.99
"7/24/2024, 1:56:05 AM",132,1164.99,1399.99
"7/24/2024, 4:56:28 AM",135,1164.99,1399.99
"7/24/2024, 10:58:14 AM",133,1164.99,1399.99
"7/24/2024, 1:59:06 PM",107,1164.99,1399.99
"7/24/2024, 8:00:34 PM",110,1164.99,1399.99
"7/24/2024, 11:01:20 PM",117,1164.99,1399.99
"7/25/2024, 2:02:11 AM",127,1164.99,1399.99
"7/25/2024, 5:03:04 AM",129,1164.99,1399.99
"7/25/2024, 8:04:00 AM",106,1164.99,1399.99
"7/25/2024, 11:11:23 AM",105,1164.99,1399.99
"7/25/2024, 2:12:13 PM",94,1164.99,1399.99
"7/25/2024, 8:14:15 PM",95,1164.99,1399.99
"7/25/2024, 11:15:07 PM",103,1164.99,1399.99
"7/26/2024, 2:15:32 AM",102,1164.99,1399.99
"7/26/2024, 5:16:12 AM",114,1164.99,1399.99
"7/26/2024, 8:17:13 AM",109,1164.99,1399.99
"7/26/2024, 2:18:42 PM",100,1164.99,1399.99
"7/26/2024, 5:19:30 PM",87,1164.99,1399.99
"7/26/2024, 8:20:31 PM",90,1164.99,1399.99
"7/26/2024, 11:21:22 PM",101,1164.99,1399.99
"7/27/2024, 2:22:11 AM",115,1164.99,1399.99
"7/27/2024, 5:22:43 AM",105,1164.99,1399.99
"7/27/2024, 8:23:34 AM",92,1164.99,1399.99
"7/27/2024, 2:25:24 PM",80,1164.99,1399.99
"7/27/2024, 5:26:11 PM",84,1164.99,1399.99
"7/27/2024, 8:27:02 PM",83,1164.99,1399.99
"7/27/2024, 11:27:44 PM",84,1164.99,1399.99
"7/28/2024, 2:28:24 AM",95,1164.99,1399.99
"7/28/2024, 5:29:08 AM",71,1164.99,1399.99
"7/28/2024, 8:29:51 AM",64,1164.99,1399.99
"7/28/2024, 2:31:29 PM",73,1164.99,1399.99
"7/28/2024, 5:32:24 PM",68,1164.99,1399.99
"7/28/2024, 8:33:15 PM",72,1164.99,1399.99
"7/28/2024, 11:34:07 PM",71,1164.99,1399.99
"7/29/2024, 2:34:44 AM",82,1164.99,1399.99
"7/29/2024, 5:35:30 AM",74,1164.99,1399.99
"7/29/2024, 2:38:04 PM",72,1164.99,1399.99
"7/29/2024, 5:38:42 PM",73,1164.99,1399.99
"7/29/2024, 8:41:33 PM",79,1164.99,1399.99
"7/29/2024, 11:42:32 PM",81,1164.99,1399.99
"7/30/2024, 2:43:21 AM",91,1164.99,1399.99
"7/30/2024, 5:44:07 AM",79,1164.99,1399.99
"7/30/2024, 8:44:47 AM",67,1164.99,1399.99
"7/30/2024, 2:46:29 PM",62,1164.99,1399.99
"7/30/2024, 5:47:13 PM",61,1164.99,1399.99
"7/30/2024, 8:48:06 PM",74,1164.99,1399.99
"7/30/2024, 11:48:55 PM",86,1164.99,1399.99
"7/31/2024, 2:49:26 AM",99,1164.99,1399.99
"7/31/2024, 5:50:08 AM",98,1164.99,1399.99
"7/31/2024, 11:53:02 AM",97,1164.99,1399.99
"7/31/2024, 2:53:35 PM",92,1164.99,1399.99
"7/31/2024, 5:54:29 PM",88,1164.99,1399.99
"7/31/2024, 8:55:25 PM",93,1164.99,1399.99
"8/1/2024, 2:57:05 AM",118,1164.99,1399.99
"8/1/2024, 5:57:42 AM",113,1164.99,1399.99
"8/1/2024, 8:58:25 AM",99,1164.99,1399.99
"8/1/2024, 3:00:08 PM",94,1164.99,1399.99
"8/1/2024, 6:00:44 PM",85,1164.99,1399.99
"8/1/2024, 9:01:30 PM",95,1164.99,1399.99
"8/2/2024, 12:02:23 AM",119,1164.99,1399.99
"8/2/2024, 6:04:03 AM",115,1164.99,1399.99
"8/2/2024, 9:04:48 AM",118,1164.99,1399.99
"8/2/2024, 12:05:43 PM",111,1164.99,1399.99
"8/2/2024, 3:06:29 PM",103,1164.99,1399.99
"8/2/2024, 6:07:39 PM",100,1164.99,1399.99
"8/3/2024, 12:09:30 AM",117,1164.99,1399.99
"8/3/2024, 3:10:14 AM",108,1164.99,1399.99
"8/3/2024, 6:11:04 AM",97,1164.99,1399.99
"8/3/2024, 9:11:46 AM",88,1164.99,1399.99
"8/3/2024, 12:12:41 PM",57,1164.99,1399.99
"8/3/2024, 3:13:31 PM",66,1164.99,1399.99
"8/3/2024, 6:14:28 PM",71,1164.99,1399.99
"8/4/2024, 12:16:21 AM",68,1164.99,1399.99
"8/4/2024, 3:17:05 AM",71,1164.99,1399.99
"8/4/2024, 6:17:41 AM",67,1164.99,1399.99
"8/4/2024, 9:18:28 AM",86,1164.99,1399.99
"8/4/2024, 12:19:23 PM",82,1164.99,1399.99
"8/4/2024, 3:20:08 PM",75,1164.99,1399.99
"8/4/2024, 6:20:57 PM",77,1164.99,1399.99
"8/5/2024, 12:22:43 AM",97,1164.99,1399.99
"8/5/2024, 3:23:29 AM",76,1164.99,1399.99
"8/5/2024, 6:24:13 AM",69,1164.99,1399.99
"8/5/2024, 9:25:06 AM",71,1164.99,1399.99
"8/5/2024, 12:26:11 PM",57,1164.99,1399.99
"8/5/2024, 6:27:37 PM",61,1164.99,1399.99
"8/5/2024, 9:28:26 PM",63,1164.99,1399.99
"8/6/2024, 12:29:26 AM",95,1164.99,1399.99
"8/6/2024, 3:30:23 AM",106,1164.99,1399.99
"8/6/2024, 6:31:07 AM",107,1164.99,1399.99
"8/6/2024, 9:32:03 AM",83,1164.99,1399.99
"8/6/2024, 12:33:18 PM",83,1281.64,1399.99
"8/6/2024, 3:34:04 PM",73,1281.64,1399.99
"8/6/2024, 6:34:46 PM",73,1270.41,1399.99
"8/6/2024, 10:06:46 PM",85,1270.41,1399.99
"8/7/2024, 1:25:51 AM",106,1270.41,1399.99
"8/7/2024, 4:26:32 AM",105,1268.82,1399.99
"8/7/2024, 7:27:27 AM",102,1268.81,1399.99
"8/7/2024, 10:28:15 AM",103,1268.81,1399.99
"8/7/2024, 1:29:12 PM",103,1281.63,1399.99
"8/7/2024, 4:30:06 PM",102,1271.99,1399.99
"8/7/2024, 7:30:52 PM",101,1281.63,1399.99
"8/7/2024, 10:31:41 PM",98,1281.63,1399.99
"8/8/2024, 1:34:46 AM",99,1281.63,1399.99
"8/8/2024, 4:35:41 AM",101,1281.63,1399.99
"8/8/2024, 1:38:23 PM",101,1281.64,1399.99
"8/8/2024, 7:39:48 PM",101,1268.82,1399.99
"8/9/2024, 4:43:29 AM",101,1270.41,1399.99
"8/9/2024, 7:48:48 AM",101,1281.64,1399.99
"8/9/2024, 10:52:55 AM",101,1270.41,1399.99
"8/9/2024, 4:55:26 PM",101,1281.64,1399.99
"8/10/2024, 1:58:08 AM",238,1281.64,1399.99
"8/10/2024, 11:00:40 AM",238,1281.45,1399.99
"8/11/2024, 2:06:04 AM",260,1281.45,1399.99
"8/11/2024, 5:06:36 AM",252,1281.45,1399.99
"8/11/2024, 11:08:40 AM",233,1280.74,1399.99
"8/11/2024, 2:09:33 PM",222,1280.75,1399.99
"8/11/2024, 5:10:26 PM",219,1280.75,1399.99
"8/11/2024, 8:11:15 PM",213,1280.75,1399.99
"8/11/2024, 11:12:04 PM",196,1280.75,1399.99
"8/12/2024, 2:12:44 AM",243,1280.75,1399.99
"8/12/2024, 11:15:06 AM",241,1281.64,1399.99
"8/12/2024, 2:15:54 PM",233,1281.64,1399.99
"8/12/2024, 5:16:35 PM",228,1281.64,1399.99
"8/12/2024, 8:17:24 PM",245,1281.63,1399.99
"8/12/2024, 11:18:15 PM",286,1281.73,1399.99
"8/13/2024, 2:19:49 AM",286,1281.9,1399.99
"8/13/2024, 5:33:23 AM",315,1281.63,1399.99
"8/13/2024, 8:34:06 AM",300,1281.45,1399.99
"8/13/2024, 11:34:47 AM",339,1281.63,1399.99
"8/13/2024, 2:37:47 PM",331,1281.63,1399.99
"8/13/2024, 8:39:13 PM",347,1281.73,1399.99
"8/13/2024, 11:40:05 PM",344,1281.9,1399.99
"8/14/2024, 2:40:45 AM",370,1281.9,1399.99
"8/14/2024, 5:41:26 AM",370,1281.63,1399.99
"8/14/2024, 8:42:18 AM",370,1281.45,1399.99
"8/14/2024, 11:43:04 AM",389,1281.63,1399.99
"8/14/2024, 2:44:12 PM",359,1281.63,1399.99
"8/14/2024, 5:45:00 PM",362,1281.63,1399.99
"8/14/2024, 8:45:44 PM",394,1281.9,1399.99
"8/14/2024, 11:46:35 PM",394,1281.73,1399.99
"8/15/2024, 2:47:26 AM",411,1281.9,1399.99
"8/15/2024, 5:48:14 AM",458,1281.63,1399.99
"8/15/2024, 8:49:06 AM",445,1281.45,1399.99
"8/15/2024, 11:49:44 AM",455,1281.73,1399.99
"8/15/2024, 2:50:37 PM",429,1281.73,1399.99
"8/15/2024, 5:51:21 PM",425,1281.73,1399.99
"8/15/2024, 11:52:43 PM",389,1281.73,1399.99
"8/16/2024, 2:53:30 AM",443,1281.73,1399.99
"8/16/2024, 5:54:20 AM",452,1280,1399.99
"8/16/2024, 8:55:06 AM",451,1280,1399.99
"8/16/2024, 11:55:48 AM",507,1282.45,1399.99
"8/16/2024, 2:58:49 PM",418,1282.45,1399.99
"8/19/2024, 8:31:37 AM",421,1281.9,1399.99
"8/19/2024, 7:15:42 PM",394,1282.09,1399.99
"8/19/2024, 10:16:22 PM",399,1282.09,1399.99
"8/20/2024, 1:17:07 AM",505,1282.09,1399.99
"8/20/2024, 4:17:45 AM",443,1282.09,1399.99
"8/20/2024, 7:18:25 AM",479,1282.09,1399.99
"8/20/2024, 10:49:34 AM",405,1282.09,1399.99
"8/20/2024, 2:40:40 PM",381,1282.09,1399.99
"8/21/2024, 9:57:23 AM",381,1281.9,1399.99
"8/21/2024, 1:23:46 PM",381,1282.09,1399.99
"8/22/2024, 5:26:57 AM",254,1281.9,1399.99
"8/22/2024, 8:27:44 AM",297,1283.38,1399.99
"8/22/2024, 11:43:09 AM",313,1283.57,1399.99
"8/22/2024, 2:58:53 PM",293,1283.57,1399.99
"8/22/2024, 9:30:51 PM",270,1283.57,1399.99
"8/23/2024, 3:32:07 AM",332,1283.57,1399.99
"8/23/2024, 6:32:49 AM",300,1283.57,1399.99
"8/23/2024, 9:36:13 AM",300,1283.38,1399.99
"8/23/2024, 12:48:54 PM",300,1284.12,1399.99
"8/23/2024, 7:22:56 PM",331,1284.12,1399.99
"8/24/2024, 4:39:25 AM",369,1284.12,1399.99
"8/24/2024, 7:40:14 AM",359,1280,1399.99
"8/24/2024, 10:44:01 AM",314,1282.27,1399.99
"8/24/2024, 2:04:18 PM",333,1282.27,1399.99
"8/24/2024, 5:23:05 PM",329,1282.27,1399.99
"8/24/2024, 8:42:14 PM",350,1282.27,1399.99
"8/24/2024, 11:43:07 PM",375,1283.93,1399.99
"8/25/2024, 5:44:42 AM",362,1283.93,1399.99
"8/25/2024, 8:45:40 AM",333,1281.64,1399.99
"8/25/2024, 11:54:49 AM",316,1283.75,1399.99
"8/25/2024, 3:00:42 PM",294,1288,1399.99
"8/25/2024, 6:04:49 PM",305,1288,1399.99
"8/25/2024, 9:12:39 PM",337,1283.75,1399.99
"8/26/2024, 12:13:07 AM",398,1288,1399.99
"8/26/2024, 3:13:26 AM",327,1284.99,1399.99
"8/26/2024, 6:14:12 AM",346,1284.99,1399.99
"8/26/2024, 9:15:03 AM",402,1284.99,1399.99
"8/26/2024, 12:23:40 PM",338,1164.99,1399.99
"8/26/2024, 3:36:42 PM",332,1164.99,1399.99
"8/26/2024, 6:56:04 PM",307,1164.99,1399.99
"8/26/2024, 10:20:54 PM",262,1164.99,1399.99
"8/27/2024, 1:21:31 AM",256,1164.99,1399.99
"8/27/2024, 7:22:50 AM",175,1164.99,1399.99
"8/27/2024, 1:42:15 PM",173,1164.99,1399.99
"8/27/2024, 8:17:46 PM",181,1164.99,1399.99
"8/28/2024, 2:31:09 AM",179,1164.99,1399.99
"8/28/2024, 5:31:40 AM",162,1164.99,1399.99
"8/28/2024, 2:47:42 PM",138,1164.99,1399.99
"8/28/2024, 5:59:34 PM",145,1164.99,1399.99
"8/28/2024, 9:06:54 PM",148,1164.99,1399.99
"8/29/2024, 12:08:59 AM",165,1164.99,1399.99
"8/29/2024, 3:09:28 AM",159,1164.99,1399.99
"8/29/2024, 9:13:07 AM",154,1164.99,1399.99
"8/29/2024, 12:18:59 PM",152,1164.99,1399.99
"8/30/2024, 12:45:23 AM",164,1164.99,1399.99
"8/30/2024, 3:46:07 AM",209,1164.99,1399.99
"8/30/2024, 6:46:38 AM",207,1164.99,1399.99
"8/30/2024, 7:06:58 PM",183,1164.99,1399.99
"8/30/2024, 10:08:02 PM",188,1164.99,1399.99
"8/31/2024, 1:08:45 AM",193,1164.99,1399.99
"8/31/2024, 4:09:24 AM",170,1164.99,1399.99
"8/31/2024, 7:10:12 AM",162,1164.99,1399.99
"8/31/2024, 10:10:59 AM",126,1164.99,1399.99
"8/31/2024, 4:12:52 PM",121,1164.99,1399.99
"8/31/2024, 7:13:48 PM",126,1164.99,1399.99
"8/31/2024, 10:14:54 PM",111,1164.99,1399.99
"9/1/2024, 4:16:07 AM",108,1164.99,1399.99
"9/1/2024, 7:16:39 AM",105,1164.99,1399.99
"9/1/2024, 10:17:27 AM",99,1164.99,1399.99
"9/1/2024, 1:18:31 PM",104,1164.99,1399.99
"9/1/2024, 7:21:02 PM",107,1164.99,1399.99
"9/1/2024, 10:22:14 PM",113,1164.99,1399.99
"9/2/2024, 1:23:05 AM",107,1164.99,1399.99
"9/2/2024, 4:23:26 AM",98,1164.99,1399.99
"9/2/2024, 7:24:15 AM",106,1164.99,1399.99
"9/2/2024, 1:27:17 PM",113,1164.99,1399.99
"9/2/2024, 4:32:02 PM",106,1164.99,1399.99
"9/2/2024, 7:37:57 PM",109,1164.99,1399.99
"9/2/2024, 10:46:22 PM",120,1164.99,1399.99
"9/3/2024, 4:47:27 AM",128,1164.99,1399.99
"9/3/2024, 7:48:16 AM",115,1164.99,1399.99
"9/3/2024, 2:23:52 PM",109,1164.99,1399.99
"9/3/2024, 5:45:06 PM",106,1164.99,1399.99
"9/4/2024, 1:12:19 AM",117,1164.99,1399.99
"9/4/2024, 4:13:06 AM",126,1164.99,1399.99
"9/4/2024, 7:13:39 AM",118,1164.99,1399.99
"9/4/2024, 10:15:04 AM",114,1164.99,1399.99
"9/4/2024, 1:16:43 PM",120,1164.99,1399.99
"9/4/2024, 4:43:32 PM",110,1164.99,1399.99
"9/4/2024, 8:09:56 PM",114,1164.99,1399.99
"9/4/2024, 11:11:30 PM",127,1164.99,1399.99
"9/5/2024, 2:12:08 AM",131,1164.99,1399.99
"9/5/2024, 8:13:22 AM",134,1164.99,1399.99
"9/5/2024, 11:14:06 AM",116,1164.99,1399.99
"9/5/2024, 7:19:18 PM",119,1164.99,1399.99
"9/6/2024, 2:35:39 AM",149,1164.99,1399.99
"9/6/2024, 5:54:50 AM",163,1164.99,1399.99
"9/6/2024, 8:55:21 AM",153,1164.99,1399.99
"9/6/2024, 12:09:47 PM",129,1164.99,1399.99
"9/6/2024, 3:10:37 PM",114,1164.99,1399.99
"9/6/2024, 6:11:08 PM",115,1164.99,1399.99
"9/7/2024, 12:30:43 AM",127,1164.99,1399.99
"9/7/2024, 4:09:50 AM",118,1164.99,1399.99
"9/7/2024, 7:11:19 AM",89,1164.99,1399.99
"9/7/2024, 10:12:05 AM",93,1164.99,1399.99
"9/7/2024, 1:14:43 PM",92,1164.99,1399.99
"9/7/2024, 4:15:26 PM",103,1164.99,1399.99
"9/7/2024, 7:26:15 PM",92,1164.99,1399.99
"9/7/2024, 10:31:21 PM",103,1164.99,1399.99
"9/8/2024, 1:40:18 AM",118,1164.99,1399.99
"9/8/2024, 4:56:49 AM",119,1164.99,1399.99
"9/8/2024, 7:57:28 AM",108,1164.99,1399.99
"9/8/2024, 10:58:28 AM",100,1164.99,1399.99
"9/8/2024, 1:59:12 PM",110,1164.99,1399.99
"9/8/2024, 5:00:06 PM",114,1164.99,1399.99
"9/8/2024, 8:08:37 PM",115,1164.99,1399.99
"9/8/2024, 11:12:13 PM",132,1164.99,1399.99
"9/9/2024, 2:18:10 AM",131,1164.99,1399.99
"9/9/2024, 5:29:49 AM",146,1164.99,1399.99
"9/9/2024, 8:30:23 AM",129,1164.99,1399.99
"9/9/2024, 11:31:04 AM",117,1164.99,1399.99
"9/9/2024, 2:31:56 PM",114,1164.99,1399.99
"9/9/2024, 5:32:29 PM",115,1164.99,1399.99
"9/9/2024, 8:46:24 PM",116,1164.99,1399.99
"9/9/2024, 11:59:22 PM",160,1164.99,1399.99
"9/10/2024, 3:11:24 AM",130,1164.99,1399.99
"9/10/2024, 6:28:57 AM",131,1164.99,1399.99
"9/10/2024, 9:29:23 AM",115,1164.99,1399.99
"9/10/2024, 3:30:46 PM",113,1164.99,1399.99
"9/10/2024, 9:47:25 PM",127,1164.99,1399.99
"9/11/2024, 12:55:02 AM",150,1164.99,1399.99
"9/11/2024, 4:06:34 AM",160,1164.99,1399.99
"9/11/2024, 7:14:35 AM",136,1164.99,1399.99
"9/11/2024, 10:15:20 AM",134,1164.99,1399.99
"9/11/2024, 2:59:56 PM",127,1164.99,1399.99
"9/11/2024, 6:36:51 PM",124,1164.99,1399.99
"9/11/2024, 9:55:12 PM",136,1164.99,1399.99
"9/12/2024, 4:08:00 AM",156,1164.99,1399.99
"9/12/2024, 7:59:58 AM",147,1164.99,1399.99
"9/13/2024, 2:03:19 PM",160,1164.99,1399.99
"9/13/2024, 5:04:06 PM",156,1164.99,1399.99
"9/13/2024, 8:08:18 PM",147,1164.99,1399.99
"9/13/2024, 11:24:55 PM",145,1164.99,1399.99
"9/14/2024, 2:26:12 AM",152,1164.99,1399.99
"9/14/2024, 8:40:40 AM",134,1164.99,1399.99
"9/14/2024, 11:41:07 AM",109,1164.99,1399.99
"9/14/2024, 2:41:32 PM",99,1164.99,1399.99
"9/14/2024, 5:42:27 PM",96,1164.99,1399.99
"9/14/2024, 8:43:59 PM",118,1164.99,1399.99
"9/14/2024, 11:51:59 PM",124,1164.99,1399.99
"9/15/2024, 2:52:23 AM",105,1164.99,1399.99
"9/15/2024, 8:57:34 AM",95,1164.99,1399.99
"9/15/2024, 11:58:10 AM",89,1164.99,1399.99
"9/15/2024, 2:58:38 PM",98,1164.99,1399.99
"9/15/2024, 9:02:10 PM",102,1164.99,1399.99
"9/16/2024, 12:07:15 AM",134,1164.99,1399.99
"9/16/2024, 3:08:05 AM",124,1164.99,1399.99
"9/16/2024, 6:09:23 AM",115,1164.99,1399.99
"9/16/2024, 9:10:08 AM",109,1164.99,1399.99
"9/16/2024, 12:10:42 PM",109,1284.99,1399.99
"9/16/2024, 3:11:21 PM",98,1284.99,1399.99
"9/16/2024, 6:12:04 PM",101,1284.99,1399.99
"9/17/2024, 12:32:32 AM",146,1284.99,1399.99
"9/17/2024, 3:36:32 AM",192,1284.99,1399.99
"9/17/2024, 7:00:14 AM",201,1284.99,1399.99
"9/17/2024, 10:13:35 AM",209,1284.99,1399.99
"9/17/2024, 1:14:06 PM",177,1284.99,1399.99
"9/17/2024, 7:17:44 PM",170,1284.99,1399.99
"9/17/2024, 10:42:19 PM",208,1284.99,1399.99
"9/18/2024, 2:27:14 AM",228,1284.99,1399.99
"9/18/2024, 5:50:00 AM",245,1284.99,1399.99
"9/18/2024, 8:51:21 AM",248,1284.99,1399.99
"9/18/2024, 11:52:06 AM",244,1284.99,1399.99
"9/18/2024, 2:52:50 PM",230,1284.99,1399.99
"9/18/2024, 5:53:24 PM",219,1284.99,1399.99
"9/18/2024, 8:54:08 PM",216,1280.11,1399.99
"9/18/2024, 11:55:10 PM",278,1280.11,1399.99
"9/19/2024, 2:56:01 AM",295,1280.11,1399.99
"9/19/2024, 5:57:57 AM",288,1280.11,1399.99
"9/19/2024, 9:02:01 AM",266,1280.11,1399.99
"9/19/2024, 12:02:27 PM",252,1280.11,1399.99
"9/19/2024, 6:03:44 PM",237,1280.11,1399.99
"9/20/2024, 12:05:24 AM",270,1280.11,1399.99
"9/20/2024, 3:06:06 AM",355,1280.11,1399.99
"9/20/2024, 6:07:00 AM",362,1280.11,1399.99
"9/20/2024, 9:07:57 AM",371,1280.11,1399.99
"9/20/2024, 12:08:38 PM",362,1280.11,1399.99
"9/20/2024, 3:09:15 PM",351,1280.11,1399.99
"9/20/2024, 9:10:43 PM",375,1280.11,1399.99
"9/21/2024, 12:11:27 AM",372,1280.11,1399.99
"9/21/2024, 3:12:11 AM",287,1280.11,1399.99
"9/21/2024, 6:12:55 AM",267,1280.11,1399.99
"9/21/2024, 9:13:40 AM",251,1280.11,1399.99
"9/21/2024, 12:14:25 PM",287,1280.11,1399.99
"9/21/2024, 3:15:16 PM",281,1280.19,1399.99
"9/21/2024, 6:16:06 PM",289,1280.19,1399.99
"9/21/2024, 9:16:41 PM",298,1280.19,1399.99
"9/22/2024, 12:17:39 AM",295,1280.19,1399.99
"9/22/2024, 3:18:23 AM",335,1280.19,1399.99
"9/22/2024, 9:20:16 AM",228,1280.19,1399.99
"9/22/2024, 12:21:05 PM",231,1280.19,1399.99
"9/22/2024, 3:21:43 PM",226,1280.19,1399.99
"9/22/2024, 6:22:26 PM",221,1280.19,1399.99
"9/23/2024, 12:23:57 AM",257,1279.99,1399.99
"9/23/2024, 3:24:38 AM",274,1279.99,1399.99
"9/23/2024, 6:25:48 AM",275,1279.99,1399.99
"9/23/2024, 9:26:37 AM",259,1280.02,1399.99
"9/23/2024, 12:27:27 PM",245,1280.02,1399.99
"9/23/2024, 3:28:14 PM",246,1280.02,1399.99
"9/23/2024, 6:29:06 PM",252,1280.02,1399.99
"9/23/2024, 9:30:03 PM",284,1279.15,1399.99
"9/24/2024, 12:31:03 AM",344,1279.15,1399.99
"9/24/2024, 3:31:41 AM",301,1279.15,1399.99
"9/24/2024, 6:32:35 AM",321,1279.15,1399.99
"9/24/2024, 9:33:50 AM",314,1276.83,1399.99
"9/24/2024, 12:34:22 PM",250,1276.56,1399.99
"9/24/2024, 3:35:08 PM",262,1274.99,1399.99
"9/24/2024, 6:35:41 PM",245,1274.99,1399.99
"9/24/2024, 9:36:51 PM",252,1274.99,1399.99
"9/25/2024, 12:37:37 AM",293,1274.99,1399.99
"9/25/2024, 3:38:27 AM",345,1274.99,1399.99
"9/25/2024, 6:39:24 AM",300,1274.99,1399.99
"9/25/2024, 9:40:08 AM",254,1277.49,1399.99
"9/25/2024, 12:40:39 PM",275,1277.49,1399.99
"9/25/2024, 6:41:46 PM",254,1277.49,1399.99
"9/25/2024, 9:42:38 PM",249,1277.49,1399.99
"9/26/2024, 12:43:28 AM",279,1277.49,1399.99
"9/26/2024, 3:44:29 AM",279,1277.48,1399.99
"9/26/2024, 6:45:18 AM",274,1277.48,1399.99
"9/26/2024, 9:52:15 AM",288,1277.3,1399.99
"9/26/2024, 12:53:04 PM",248,1276.93,1399.99
"9/26/2024, 3:53:27 PM",253,1276.93,1399.99
"9/26/2024, 9:55:07 PM",292,1276.93,1399.99
"9/27/2024, 12:55:40 AM",313,1276.93,1399.99
"9/27/2024, 6:59:29 AM",353,1276.93,1399.99
"9/27/2024, 10:00:19 AM",287,1276.75,1399.99
"9/27/2024, 1:01:04 PM",284,1276.75,1399.99
"9/27/2024, 4:01:38 PM",271,1276.75,1399.99
"9/27/2024, 7:02:24 PM",277,1276.75,1399.99
"9/28/2024, 1:03:50 AM",297,1276.75,1399.99
"9/28/2024, 7:06:17 AM",331,1276.75,1399.99
"9/28/2024, 10:07:06 AM",254,1276.56,1399.99
"9/28/2024, 1:07:29 PM",257,1276.56,1399.99
"9/28/2024, 4:08:12 PM",255,1276.56,1399.99
"9/28/2024, 7:08:52 PM",247,1276.56,1399.99
"9/29/2024, 1:10:34 AM",268,1276.56,1399.99
"9/29/2024, 4:11:29 AM",254,1276.56,1399.99
"9/29/2024, 7:12:33 AM",210,1276.56,1399.99
"9/29/2024, 1:14:07 PM",195,1276.56,1399.99
"9/29/2024, 4:14:43 PM",189,1276.56,1399.99
"9/29/2024, 7:15:41 PM",210,1276.56,1399.99
"9/29/2024, 10:16:31 PM",206,1274.99,1399.99
"9/30/2024, 1:17:46 AM",239,1276.56,1399.99
"9/30/2024, 4:18:34 AM",233,1276.56,1399.99
"9/30/2024, 7:19:45 AM",239,1274.99,1399.99
"9/30/2024, 10:20:32 AM",254,1283.4,1399.99
"9/30/2024, 1:21:12 PM",250,1274.99,1399.99
"9/30/2024, 4:22:04 PM",243,1274.99,1399.99
"9/30/2024, 10:50:16 PM",275,1274.99,1399.99
"10/1/2024, 2:14:58 AM",328,1274.99,1399.99
"10/1/2024, 9:02:01 AM",396,1274.99,1399.99
"10/1/2024, 12:11:31 PM",367,1274.99,1399.99
"10/1/2024, 3:12:10 PM",342,1274.99,1399.99
"10/1/2024, 6:12:41 PM",303,1274.99,1399.99
"10/1/2024, 9:13:31 PM",299,1274.99,1399.99
"10/2/2024, 12:18:49 AM",276,1274.99,1399.99
"10/2/2024, 12:29:05 PM",312,1274.99,1399.99
"10/2/2024, 3:29:26 PM",283,1274.99,1399.99
"10/2/2024, 6:30:10 PM",292,1274.99,1399.99
"10/2/2024, 9:30:52 PM",340,1274.99,1399.99
"10/3/2024, 3:38:02 AM",389,1274.99,1399.99
"10/3/2024, 6:42:16 AM",450,1284.99,1399.99
"10/3/2024, 9:43:05 AM",489,1289,1399.99
"10/3/2024, 12:50:41 PM",407,1289,1399.99
"10/3/2024, 3:51:23 PM",403,1289,1399.99
"10/3/2024, 6:52:10 PM",400,1284.99,1399.99
"10/4/2024, 12:58:41 AM",439,1284.95,1399.99
"10/4/2024, 7:00:34 AM",426,1284.95,1399.99
"10/4/2024, 10:01:15 AM",392,1284.95,1399.99
"10/4/2024, 1:02:04 PM",407,1284.95,1399.99
"10/4/2024, 4:02:35 PM",383,1284.95,1399.99
"10/4/2024, 7:03:12 PM",377,1284.95,1399.99
"10/4/2024, 10:03:49 PM",433,1284.95,1399.99
"10/5/2024, 1:04:47 AM",516,1284.95,1399.99
"10/5/2024, 4:05:24 AM",523,1289,1399.99
"10/5/2024, 7:06:06 AM",528,1284.99,1399.99
"10/5/2024, 10:06:37 AM",451,1284.95,1399.99
"10/5/2024, 1:07:19 PM",511,1284.95,1399.99
"10/5/2024, 4:08:04 PM",480,1284.95,1399.99
"10/5/2024, 7:08:39 PM",460,1284.95,1399.99
"10/5/2024, 10:09:18 PM",482,1284.95,1399.99
"10/6/2024, 1:10:27 AM",506,1284.95,1399.99
"10/6/2024, 4:11:23 AM",467,1291.65,1399.99
